Timewave,FFT:Acceleration,FFT:Velocity
-0.0578332045639417,0,0
-0.149005550582391,0.00158983342004993,0.0417053813897888
0.0374214853060799,0.000932344378161589,5.29078148965728
-0.0877703928088057,0.00112044775340362,2.68118180996341
-0.057152813922013,0.00187295160104321,1.78963077196436
-0.0469469542930821,0.00282132437377697,1.33092880633497
-0.0741625799702312,0.00252569516130843,1.06161967474946
0.00680390641928726,0.000653814846549571,0.895843958073615
-0.0551116419962268,0.0018352416393088,0.763654014602011
-0.0231332818255767,0.00122668077518069,0.677915396380904
-0.0183705473320756,0.00117149133359793,0.592721304167381
0,0.00176066941125633,0.53540203977286
-0.117027190411741,0.00235164955751374,0.491809771666008
-0.0830076583153046,0.000821317381954911,0.438720581872001
-0.0258548443932916,0.000448569275870896,0.413310254590578
-0.0836880489572333,0.000725282524851723,0.381804025176787
-0.0312979695287214,0.000825892064896482,0.355045922494885
-0.0387822665899374,0.000508315992616671,0.33498830677955
-0.0653175016251577,0.000995819943222918,0.313687056032979
-0.0659978922670864,0.00176121489244062,0.297980446149322
-0.105460549498953,0.00229780542459182,0.283138659882455
-0.162613363420966,0.00064073709959629,0.271493494648047
-0.17077805112411,0.000478612431460771,0.255966520963468
-0.0945742992280929,0.000787536136401401,0.244037047377532
-0.10682133078281,0.000659005732570445,0.231513926252819
-0.100697815005451,0.000801744102180229,0.222443228476462
-0.142201644163104,0.00141648633977032,0.213281628210629
-0.0129274221966458,0.000760576602902081,0.205292929439372
-0.145603597372747,0.00128820384116404,0.199412326524474
-0.00748429706121599,0.000907074137883418,0.189909212628152
-0.0415038291576523,0.00189830116149019,0.183854355022433
-0.166695707272538,4.70313975670677E-05,0.177239869749775
-0.0768841425379461,0.000797271942970417,0.172625527712581
-0.0979762524377366,0.00169055490573547,0.16791151638141
0.0367410946641512,0.00130412152439633,0.162342124205907
-0.0768841425379461,0.00176348606849903,0.158712928848065
-0.0115666409127883,0.00179785959219506,0.150964931768587
-0.091852736660378,0.000873868554692157,0.147615326459572
-0.0537508607123694,0.00113807708955541,0.144256469528577
-0.114986018485955,0.00101470657853458,0.139895068382784
-0.104099768215095,0.00201723072633509,0.13769294092519
-0.0523900794285119,0.000374295147334612,0.135767052202876
-0.0265352350352203,0.00157056810801034,0.130443126909195
