Timewave,FFT:Acceleration,FFT:Velocity
-0.0807936048836746,0,0
-0.0179933355854472,0.00018299452395743,0.0156139286024709
-0.106901582007657,0.00136233234204566,2.05154939934773
0.000352810501675435,0.000249389684251196,1.05534863984329
-0.0179933355854472,0.000723806610984924,0.683352717734967
-0.0709149108367624,0.00148500820710167,0.516843069165047
-0.0342226186625172,0.0016167092858003,0.401208936535883
-0.0250495456189559,0.00153599788891835,0.333272898086037
0.0172877145820963,0.00273674250381847,0.297446254925485
0.0913779199339377,0.00111903867523118,0.270704228471241
-0.0335169976591663,0.00167007482486348,0.223897867911683
-0.0433956917060785,0.000146734460644122,0.211014989305348
-0.0433956917060785,0.00147966270618406,0.187673781920822
-0.0793823628769729,0.000324308586632023,0.166858920453064
0.00317529451507892,0.00182834371055612,0.157913202004505
0.00529215752513153,0.000890048261424335,0.142608667995991
0.0370451026759207,0.00186992251072604,0.139183863171372
-0.0582137327764468,0.00102091929694289,0.124350068795968
-0.0575081117730959,0.00040397215267224,0.122613507320006
-0.029988892642412,0.00132428987199019,0.115070858678546
-0.024343924615605,0.000944375807623457,0.110360651129975
0.0059977785284824,0.000913925930882695,0.104204985824894
-0.0342226186625172,0.000911547764840419,0.0971749424073019
-0.10125661398085,0.000711024660965181,0.094908589473321
-0.13371518013499,0.00191459362009613,0.090655292912521
-0.0257551666223068,0.00117045936304015,0.088748453043362
0.0539800067563416,0.00121995532448036,0.08050660401563
0.0652699428099555,0.0011398375187614,0.0802136629608836
-0.0539800067563416,0.000954720914279627,0.0778895225504378
-0.111135308027762,0.00092972830346571,0.0744922060390959
-0.0998453719741481,9.57615725953369E-05,0.072206668019556
-0.0321057556524646,0.00123671338595476,0.0686342459616176
-0.00176405250837718,0.00184896414259238,0.0670102099083583
-0.0991397509707973,0.00154154554673254,0.0630066577109508
-0.0469237967228329,0.00159674777635633,0.0636093714344888
0.0116427465552894,0.00155739240119043,0.0598628056160209
-0.00670339953183327,0.00350342395674345,0.0582054367060651
0.0222270616055524,0.000590303618824011,0.0609583613929462
0.0102315045485876,0.00284292584942128,0.0562049324513633
-0.0483350387295346,0.00210645293726084,0.0531522136583945
-0.0927891619406394,0.000986363549187394,0.0533290321496911
-0.0391619656859733,0.000907000981483713,0.0510870000303106
-0.0758542578602185,0.00157385031229506,0.0511097118276084
-0.0560968697663942,0.00125154299098367,0.0504968390495547
-0.0631530797999029,0.000557723622251518,0.0489449746514847
-0.0229326826089033,0.000601177447911627,0.0465350055976353
-0.0335169976591663,0.00319788808632983,0.0458635069052789
-0.0871441939138325,0.00208823927390378,0.0426265377434653
-0.000352810501675435,0.000642492557375386,0.0430797238563118
0.0257551666223068,0.00187300200009605,0.0434744651582127
-0.0476294177261837,0.00273638080961464,0.0419368288039725
-0.135126422141692,0.00130784720973377,0.0408439844363504
-0.0363394816725698,0.000814129716577777,0.040972862997022
-0.0956116459540429,0.000826446639407291,0.0389753974501356
-0.0702092898334116,0.00195830172222888,0.0382689657400878
